user_id,booking_id,created_at,status,checkin_status,booking_start_time,booking_end_time,is_demo
214,2544,2023-01-09 10:06:28.077105 UTC,completed,notCheckedIn,2023-01-17 07:00:00.000000 UTC,2023-01-17 18:00:00.000000 UTC,FALSE
311,2545,2023-01-11 09:42:43.979463 UTC,completed,notCheckedIn,2023-01-17 08:00:00.000000 UTC,2023-01-17 17:30:00.000000 UTC,FALSE
101,2546,2023-01-16 07:18:29.571792 UTC,completed,checkInNotAvailable,2023-01-16 07:30:00.000000 UTC,2023-01-16 17:00:00.000000 UTC,FALSE
325,2547,2023-01-20 12:14:08.923492 UTC,cancelled,notCheckedIn,2023-01-23 10:45:00.000000 UTC,2023-01-23 13:00:00.000000 UTC,FALSE
818,2548,2023-01-25 07:29:51.689550 UTC,completed,checkInNotAvailable,2023-01-25 06:00:00.000000 UTC,2023-01-25 17:00:00.000000 UTC,FALSE
146,2549,2023-01-26 09:03:11.299119 UTC,completed,checkedIn,2023-02-08 05:00:00.000000 UTC,2023-02-08 17:30:00.000000 UTC,FALSE
816,2550,2023-01-30 19:03:47.459284 UTC,cancelled,notCheckedIn,2023-02-01 07:00:00.000000 UTC,2023-02-01 17:00:00.000000 UTC,FALSE
824,2551,2023-02-01 08:07:59.156739 UTC,completed,checkedIn,2023-02-01 08:15:00.000000 UTC,2023-02-01 18:00:00.000000 UTC,FALSE
207,2552,2023-02-02 09:08:59.835638 UTC,cancelled,notCheckedIn,2023-02-06 05:00:00.000000 UTC,2023-02-06 17:30:00.000000 UTC,FALSE
192,2553,2023-02-08 10:13:35.182460 UTC,completed,checkInNotAvailable,2023-02-08 06:00:00.000000 UTC,2023-02-08 17:00:00.000000 UTC,FALSE
192,2554,2023-02-10 06:32:33.951842 UTC,completed,checkInNotAvailable,2023-02-10 06:00:00.000000 UTC,2023-02-10 17:00:00.000000 UTC,FALSE
317,2555,2023-02-13 22:19:11.342669 UTC,completed,checkInNotAvailable,2023-02-14 07:00:00.000000 UTC,2023-02-14 11:00:00.000000 UTC,FALSE
845,2556,2023-02-16 10:01:15.276642 UTC,cancelled,notCheckedIn,2023-02-23 08:00:00.000000 UTC,2023-02-23 17:30:00.000000 UTC,FALSE
40,2557,2023-02-17 19:51:21.515025 UTC,cancelled,notCheckedIn,2023-02-23 07:00:00.000000 UTC,2023-02-23 18:00:00.000000 UTC,FALSE
207,2558,2023-02-21 09:14:38.842016 UTC,completed,checkedIn,2023-02-27 05:00:00.000000 UTC,2023-02-27 17:30:00.000000 UTC,FALSE
17,2559,2023-02-26 18:19:52.196022 UTC,completed,checkedIn,2023-02-28 05:00:00.000000 UTC,2023-02-28 17:30:00.000000 UTC,FALSE
856,2560,2023-03-08 09:59:32.713542 UTC,completed,checkInNotAvailable,2023-03-14 06:00:00.000000 UTC,2023-03-14 17:00:00.000000 UTC,FALSE
857,2561,2023-03-09 20:49:31.122038 UTC,completed,checkedIn,2023-03-10 07:00:00.000000 UTC,2023-03-10 18:00:00.000000 UTC,FALSE
64,2562,2023-03-10 07:27:21.344064 UTC,completed,checkedIn,2023-03-13 05:00:00.000000 UTC,2023-03-13 17:30:00.000000 UTC,FALSE
219,2563,2023-03-10 09:04:52.300919 UTC,cancelled,notCheckedIn,2023-03-15 08:30:00.000000 UTC,2023-03-15 17:30:00.000000 UTC,FALSE
178,2564,2023-03-10 16:03:49.401428 UTC,cancelled,readyForCheckIn,2023-03-14 07:00:00.000000 UTC,2023-03-14 18:00:00.000000 UTC,FALSE
301,2565,2023-03-15 08:22:57.518124 UTC,completed,checkInNotAvailable,2023-03-15 06:00:00.000000 UTC,2023-03-15 18:00:00.000000 UTC,FALSE
105,2566,2023-03-15 16:44:21.315597 UTC,completed,checkedIn,2023-03-17 13:00:00.000000 UTC,2023-03-17 17:30:00.000000 UTC,FALSE
857,2567,2023-03-16 19:09:40.566267 UTC,completed,checkedIn,2023-03-17 07:00:00.000000 UTC,2023-03-17 18:00:00.000000 UTC,FALSE
175,2568,2023-03-27 07:27:21.625126 UTC,cancelled,notCheckedIn,2023-03-30 07:30:00.000000 UTC,2023-03-30 17:00:00.000000 UTC,FALSE
211,2569,2023-03-28 06:01:21.961484 UTC,completed,checkedIn,2023-03-28 06:15:00.000000 UTC,2023-03-28 07:22:09.272000 UTC,FALSE
47,2570,2023-03-30 06:24:11.568113 UTC,completed,checkedIn,2023-03-30 06:00:00.000000 UTC,2023-03-30 16:30:00.000000 UTC,FALSE
94,2571,2023-04-03 06:03:10.142434 UTC,completed,checkInNotAvailable,2023-04-03 06:15:00.000000 UTC,2023-04-03 16:00:00.000000 UTC,FALSE
190,2572,2023-04-03 07:27:09.067909 UTC,completed,checkInNotAvailable,2023-04-04 05:00:00.000000 UTC,2023-04-04 16:00:00.000000 UTC,FALSE
861,2573,2023-04-11 06:48:25.240593 UTC,completed,checkInNotAvailable,2023-04-11 07:00:00.000000 UTC,2023-04-11 16:00:00.000000 UTC,FALSE
181,2574,2023-04-15 18:53:47.560098 UTC,cancelled,notCheckedIn,2023-04-18 04:00:00.000000 UTC,2023-04-18 16:30:00.000000 UTC,FALSE
52,2575,2023-04-21 06:42:40.071327 UTC,completed,checkInNotAvailable,2023-05-03 05:00:00.000000 UTC,2023-05-03 16:00:00.000000 UTC,FALSE
861,2576,2023-04-25 22:28:14.324331 UTC,editedByUser,checkInNotAvailable,2023-04-26 06:00:00.000000 UTC,2023-04-26 16:00:00.000000 UTC,FALSE
192,2577,2023-04-28 04:55:38.669774 UTC,completed,checkInNotAvailable,2023-04-28 05:00:00.000000 UTC,2023-04-28 16:00:00.000000 UTC,FALSE
296,2578,2023-05-02 10:02:21.230008 UTC,running,checkInNotAvailable,2023-05-09 06:00:00.000000 UTC,2023-05-09 14:00:00.000000 UTC,FALSE
317,2579,2023-05-03 08:28:07.872323 UTC,accepted,readyForCheckIn,2023-05-10 06:30:00.000000 UTC,2023-05-10 12:30:00.000000 UTC,FALSE
84,2580,2023-05-03 12:25:23.662327 UTC,accepted,readyForCheckIn,2023-05-10 07:00:00.000000 UTC,2023-05-10 17:00:00.000000 UTC,FALSE
94,2581,2023-05-05 04:49:26.414067 UTC,completed,checkInNotAvailable,2023-05-05 05:00:00.000000 UTC,2023-05-05 16:00:00.000000 UTC,FALSE
190,2582,2022-10-30 20:51:34.515803 UTC,completed,checkInNotAvailable,2022-10-31 06:00:00.000000 UTC,2022-10-31 17:00:00.000000 UTC,FALSE
209,2583,2022-10-31 07:38:20.390198 UTC,completed,checkedIn,2022-11-01 07:00:00.000000 UTC,2022-11-01 16:00:00.000000 UTC,FALSE
12,2584,2022-11-07 09:41:26.390525 UTC,completed,checkInNotAvailable,2022-11-07 10:00:00.000000 UTC,2022-11-07 17:00:00.000000 UTC,FALSE
47,2585,2022-11-08 07:37:42.218777 UTC,completed,checkedIn,2022-11-08 08:00:00.000000 UTC,2022-11-08 17:30:00.000000 UTC,FALSE
214,2586,2022-11-08 08:01:19.994766 UTC,completed,checkedIn,2022-11-08 08:30:00.000000 UTC,2022-11-08 18:00:00.000000 UTC,FALSE
111,2587,2022-11-08 08:11:11.315950 UTC,completed,checkedIn,2022-11-09 05:00:00.000000 UTC,2022-11-09 17:30:00.000000 UTC,FALSE
273,2588,2022-11-10 08:02:03.134657 UTC,completed,checkInNotAvailable,2022-11-11 13:00:00.000000 UTC,2022-11-11 16:30:00.000000 UTC,FALSE
251,2589,2022-11-14 07:32:17.767806 UTC,cancelled,notCheckedIn,2022-11-16 06:00:00.000000 UTC,2022-11-16 17:00:00.000000 UTC,FALSE
174,2590,2022-11-15 18:04:03.687459 UTC,cancelled,notCheckedIn,2022-11-16 08:30:00.000000 UTC,2022-11-16 18:00:00.000000 UTC,FALSE
168,2591,2022-11-22 19:32:51.498106 UTC,completed,checkedIn,2022-11-23 07:00:00.000000 UTC,2022-11-23 18:00:00.000000 UTC,FALSE
285,2592,2022-11-23 09:34:38.860038 UTC,completed,checkInNotAvailable,2022-11-23 12:45:00.000000 UTC,2022-11-23 17:00:00.000000 UTC,FALSE
225,2593,2022-11-24 11:16:43.326041 UTC,completed,checkedIn,2022-11-30 09:00:00.000000 UTC,2022-11-30 18:00:00.000000 UTC,FALSE
320,2594,2022-11-29 13:01:13.352632 UTC,completed,checkInNotAvailable,2022-12-23 06:00:00.000000 UTC,2022-12-23 18:00:00.000000 UTC,FALSE
319,2595,2022-11-30 12:55:26.331673 UTC,cancelled,notCheckedIn,2022-12-06 06:00:00.000000 UTC,2022-12-06 18:00:00.000000 UTC,FALSE
153,2596,2022-12-06 07:30:45.485597 UTC,completed,checkedIn,2022-12-06 07:30:00.000000 UTC,2022-12-06 17:30:00.000000 UTC,FALSE
164,2597,2022-12-13 08:25:06.709409 UTC,cancelled,notCheckedIn,2022-12-13 12:30:00.000000 UTC,2022-12-13 17:00:00.000000 UTC,FALSE
209,2598,2022-12-14 10:27:44.482840 UTC,completed,checkedIn,2022-12-14 10:30:00.000000 UTC,2022-12-14 17:30:00.000000 UTC,FALSE
222,2599,2022-12-15 07:13:13.289729 UTC,completed,checkedIn,2022-12-15 07:15:00.000000 UTC,2022-12-15 18:00:00.000000 UTC,FALSE
295,2600,2022-12-21 07:09:37.524527 UTC,completed,checkInNotAvailable,2022-12-21 07:15:00.000000 UTC,2022-12-21 18:00:00.000000 UTC,FALSE
146,2601,2023-01-04 17:53:27.426103 UTC,completed,checkedIn,2023-01-17 05:00:00.000000 UTC,2023-01-17 17:30:00.000000 UTC,FALSE
296,2602,2023-01-09 21:45:36.396025 UTC,completed,checkInNotAvailable,2023-01-10 06:00:00.000000 UTC,2023-01-10 18:00:00.000000 UTC,FALSE
183,2603,2023-01-11 07:30:28.787235 UTC,completed,checkedIn,2023-01-11 05:00:00.000000 UTC,2023-01-11 17:30:00.000000 UTC,FALSE
174,2604,2023-01-16 09:37:52.260232 UTC,cancelled,notCheckedIn,2023-01-16 11:00:00.000000 UTC,2023-01-16 18:00:00.000000 UTC,FALSE
74,2605,2023-01-19 15:25:07.651100 UTC,completed,checkedIn,2023-01-20 07:00:00.000000 UTC,2023-01-20 18:00:00.000000 UTC,FALSE
200,2606,2023-01-24 14:28:11.128129 UTC,cancelled,notCheckedIn,2023-02-02 05:00:00.000000 UTC,2023-02-02 17:30:00.000000 UTC,FALSE
803,2607,2023-01-24 16:30:04.546765 UTC,completed,checkedIn,2023-01-26 07:00:00.000000 UTC,2023-01-26 18:00:00.000000 UTC,FALSE
146,2608,2023-01-26 09:02:58.449339 UTC,completed,checkedIn,2023-02-07 05:00:00.000000 UTC,2023-02-07 17:30:00.000000 UTC,FALSE
174,2609,2023-02-03 17:05:39.359254 UTC,cancelled,notCheckedIn,2023-02-06 09:00:00.000000 UTC,2023-02-06 18:00:00.000000 UTC,FALSE
111,2610,2023-02-08 07:19:37.733672 UTC,completed,checkedIn,2023-02-08 07:30:00.000000 UTC,2023-02-08 17:30:00.000000 UTC,FALSE
47,2611,2023-02-10 07:43:41.037975 UTC,completed,checkedIn,2023-02-10 07:45:00.000000 UTC,2023-02-10 17:30:00.000000 UTC,FALSE
192,2612,2023-02-13 06:31:08.840006 UTC,completed,checkInNotAvailable,2023-02-13 07:15:00.000000 UTC,2023-02-13 16:15:00.000000 UTC,FALSE
107,2613,2023-02-13 09:01:51.666709 UTC,cancelled,notCheckedIn,2023-02-14 05:00:00.000000 UTC,2023-02-14 17:30:00.000000 UTC,FALSE
9,2614,2023-02-20 07:31:09.176659 UTC,completed,checkInNotAvailable,2023-02-20 07:45:00.000000 UTC,2023-02-20 17:00:00.000000 UTC,FALSE
111,2615,2023-02-20 20:56:24.468836 UTC,completed,checkedIn,2023-02-21 05:00:00.000000 UTC,2023-02-21 17:30:00.000000 UTC,FALSE
46,2616,2023-03-01 16:14:55.763081 UTC,completed,checkedIn,2023-03-02 05:00:00.000000 UTC,2023-03-02 17:30:00.000000 UTC,FALSE
84,2617,2023-03-07 11:07:58.969123 UTC,cancelled,notCheckedIn,2023-03-09 07:00:00.000000 UTC,2023-03-09 18:00:00.000000 UTC,FALSE
13,2618,2023-03-08 09:50:48.871274 UTC,cancelled,readyForCheckIn,2023-03-08 10:00:00.000000 UTC,2023-03-08 17:00:00.000000 UTC,FALSE
94,2619,2023-03-13 06:29:19.252208 UTC,completed,checkInNotAvailable,2023-03-13 06:30:00.000000 UTC,2023-03-13 17:00:00.000000 UTC,FALSE
214,2620,2023-03-13 10:27:45.129474 UTC,completed,checkedIn,2023-03-17 07:00:00.000000 UTC,2023-03-17 18:00:00.000000 UTC,FALSE
121,2621,2023-03-14 15:24:11.988440 UTC,completed,checkedIn,2023-03-15 08:30:00.000000 UTC,2023-03-15 17:00:00.000000 UTC,FALSE
201,2622,2023-03-14 19:56:51.641663 UTC,cancelled,notCheckedIn,2023-03-15 05:00:00.000000 UTC,2023-03-15 17:30:00.000000 UTC,FALSE
295,2623,2023-03-15 08:18:48.738852 UTC,completed,checkInNotAvailable,2023-03-15 08:30:00.000000 UTC,2023-03-15 18:00:00.000000 UTC,FALSE
1142,2624,2023-03-16 18:29:14.089617 UTC,completed,checkedIn,2023-03-17 07:00:00.000000 UTC,2023-03-17 18:00:00.000000 UTC,FALSE
52,2625,2023-03-17 06:34:23.393690 UTC,completed,checkInNotAvailable,2023-03-22 06:00:00.000000 UTC,2023-03-22 17:00:00.000000 UTC,FALSE
183,2626,2023-03-22 07:46:13.162614 UTC,completed,checkedIn,2023-03-22 05:00:00.000000 UTC,2023-03-22 17:30:00.000000 UTC,FALSE
64,2627,2023-03-22 09:13:45.881626 UTC,completed,checkedIn,2023-03-28 04:00:00.000000 UTC,2023-03-28 16:30:00.000000 UTC,FALSE
258,2628,2023-03-23 12:56:17.584621 UTC,cancelled,notCheckedIn,2023-03-27 07:00:00.000000 UTC,2023-03-27 16:00:00.000000 UTC,FALSE
869,2629,2023-03-23 22:15:31.607657 UTC,completed,checkInNotAvailable,2023-03-29 06:00:00.000000 UTC,2023-03-29 18:00:00.000000 UTC,FALSE
236,2630,2023-03-24 09:33:18.621434 UTC,completed,checkInNotAvailable,2023-03-27 05:00:00.000000 UTC,2023-03-27 16:00:00.000000 UTC,FALSE
20,2631,2023-03-28 06:58:28.151030 UTC,completed,checkedIn,2023-03-28 07:00:00.000000 UTC,2023-03-28 16:30:00.000000 UTC,FALSE
47,2632,2023-03-29 06:07:56.297772 UTC,completed,checkedIn,2023-03-29 06:00:00.000000 UTC,2023-03-29 16:30:00.000000 UTC,FALSE
869,2633,2023-04-01 16:18:28.600509 UTC,completed,checkInNotAvailable,2023-04-17 06:00:00.000000 UTC,2023-04-17 18:00:00.000000 UTC,FALSE
206,2634,2023-04-17 20:23:44.802908 UTC,completed,checkedIn,2023-04-18 09:00:00.000000 UTC,2023-04-18 16:30:00.000000 UTC,FALSE
251,2635,2023-04-18 05:53:37.136301 UTC,editedByUser,checkInNotAvailable,2023-04-21 05:00:00.000000 UTC,2023-04-21 16:00:00.000000 UTC,FALSE
46,2636,2023-04-18 07:11:23.626456 UTC,completed,checkedIn,2023-04-18 07:30:00.000000 UTC,2023-04-18 16:30:00.000000 UTC,FALSE
60,2637,2023-04-19 07:23:53.816220 UTC,completed,checkedIn,2023-04-19 07:30:00.000000 UTC,2023-04-19 16:30:00.000000 UTC,FALSE
837,2638,2023-04-23 23:13:59.010068 UTC,completed,checkedIn,2023-04-24 08:30:00.000000 UTC,2023-04-24 17:00:00.000000 UTC,FALSE
299,2639,2023-04-27 14:11:15.253719 UTC,accepted,readyForCheckIn,2023-05-11 05:00:00.000000 UTC,2023-05-11 17:00:00.000000 UTC,FALSE
67,2640,2023-04-28 09:59:01.187665 UTC,completed,checkedIn,2023-05-05 04:00:00.000000 UTC,2023-05-05 16:30:00.000000 UTC,FALSE
835,2641,2023-05-02 15:19:48.332769 UTC,accepted,readyForCheckIn,2023-05-10 04:00:00.000000 UTC,2023-05-10 16:30:00.000000 UTC,FALSE
1186,2642,2023-05-04 09:39:28.431885 UTC,editedByUser,checkInNotAvailable,2023-05-04 08:00:00.000000 UTC,2023-05-04 13:00:00.000000 UTC,FALSE
91,2643,2023-05-08 20:47:48.416894 UTC,running,checkInNotAvailable,2023-05-09 05:00:00.000000 UTC,2023-05-09 16:00:00.000000 UTC,FALSE
301,2644,2022-10-25 12:08:52.453148 UTC,completed,checkInNotAvailable,2022-11-01 06:00:00.000000 UTC,2022-11-01 07:18:59.764000 UTC,FALSE
292,2645,2022-10-31 10:23:43.925947 UTC,completed,checkInNotAvailable,2022-11-01 07:00:00.000000 UTC,2022-11-01 15:00:00.000000 UTC,FALSE
293,2646,2022-10-31 10:32:36.489943 UTC,completed,checkInNotAvailable,2022-11-01 06:00:00.000000 UTC,2022-11-01 07:49:20.130000 UTC,FALSE
184,2647,2022-10-31 11:35:09.049746 UTC,completed,checkedIn,2022-11-01 05:00:00.000000 UTC,2022-11-01 17:30:00.000000 UTC,FALSE
17,2648,2022-11-01 06:02:08.492448 UTC,completed,checkedIn,2022-11-08 05:00:00.000000 UTC,2022-11-08 17:30:00.000000 UTC,FALSE
90,2649,2022-11-02 07:10:16.828658 UTC,completed,checkInNotAvailable,2022-11-02 07:30:00.000000 UTC,2022-11-02 17:00:00.000000 UTC,FALSE
175,2650,2022-11-14 08:45:52.299442 UTC,editedByUser,checkInNotAvailable,2022-11-15 08:30:00.000000 UTC,2022-11-15 18:00:00.000000 UTC,FALSE
193,2651,2022-11-14 15:16:26.365244 UTC,completed,checkInNotAvailable,2022-11-24 06:00:00.000000 UTC,2022-11-24 06:47:11.621000 UTC,FALSE
285,2652,2022-11-14 17:00:35.027781 UTC,completed,checkInNotAvailable,2022-11-15 07:00:00.000000 UTC,2022-11-15 17:00:00.000000 UTC,FALSE
111,2653,2022-11-16 08:12:07.801523 UTC,completed,checkedIn,2022-11-16 05:00:00.000000 UTC,2022-11-16 17:30:00.000000 UTC,FALSE
28,2654,2022-11-21 07:58:08.774526 UTC,cancelled,notCheckedIn,2022-11-25 05:00:00.000000 UTC,2022-11-25 17:30:00.000000 UTC,FALSE
181,2655,2022-11-24 09:57:16.125285 UTC,completed,checkedIn,2022-11-29 05:00:00.000000 UTC,2022-11-29 17:30:00.000000 UTC,FALSE
52,2656,2022-11-29 16:51:34.674244 UTC,completed,checkInNotAvailable,2022-11-30 06:00:00.000000 UTC,2022-11-30 17:00:00.000000 UTC,FALSE
156,2657,2022-12-19 08:43:03.860478 UTC,editedByUser,readyForNonQRCheckIn,2022-12-18 23:00:00.000000 UTC,2022-12-19 22:59:00.000000 UTC,FALSE
187,2658,2023-01-12 06:38:36.358035 UTC,completed,checkInNotAvailable,2023-01-12 06:45:00.000000 UTC,2023-01-12 17:00:00.000000 UTC,FALSE
40,2659,2023-01-13 13:54:05.599341 UTC,completed,notCheckedIn,2023-01-19 07:00:00.000000 UTC,2023-01-19 18:00:00.000000 UTC,FALSE
291,2660,2023-01-17 05:26:43.124934 UTC,completed,checkInNotAvailable,2023-01-17 06:00:00.000000 UTC,2023-01-17 18:00:00.000000 UTC,FALSE
816,2661,2023-01-18 12:58:07.006954 UTC,completed,checkInNotAvailable,2023-01-25 08:00:00.000000 UTC,2023-01-25 13:30:00.000000 UTC,FALSE
243,2662,2023-01-25 06:33:14.934921 UTC,completed,checkedIn,2023-02-01 05:00:00.000000 UTC,2023-02-01 17:30:00.000000 UTC,FALSE
201,2663,2023-01-25 07:07:54.201908 UTC,cancelled,notCheckedIn,2023-01-25 05:00:00.000000 UTC,2023-01-25 17:30:00.000000 UTC,FALSE
121,2664,2023-01-30 10:04:38.149959 UTC,completed,checkedIn,2023-02-06 08:30:00.000000 UTC,2023-02-06 18:00:00.000000 UTC,FALSE
121,2665,2023-01-30 22:03:33.643735 UTC,completed,checkedIn,2023-01-31 08:30:00.000000 UTC,2023-01-31 17:00:00.000000 UTC,FALSE
47,2666,2023-01-31 07:13:26.430366 UTC,completed,checkedIn,2023-01-31 07:15:00.000000 UTC,2023-01-31 17:30:00.000000 UTC,FALSE
101,2667,2023-02-01 15:39:55.316093 UTC,completed,checkInNotAvailable,2023-02-02 06:00:00.000000 UTC,2023-02-02 17:00:00.000000 UTC,FALSE
803,2668,2023-02-06 07:31:22.742577 UTC,cancelled,notCheckedIn,2023-02-07 07:00:00.000000 UTC,2023-02-07 18:00:00.000000 UTC,FALSE
147,2669,2023-02-09 08:05:59.766736 UTC,completed,checkedIn,2023-02-09 08:00:00.000000 UTC,2023-02-09 16:30:00.000000 UTC,FALSE
190,2670,2023-02-13 13:43:40.709044 UTC,completed,checkInNotAvailable,2023-02-14 06:00:00.000000 UTC,2023-02-14 17:00:00.000000 UTC,FALSE
317,2671,2023-02-14 23:48:09.119502 UTC,completed,checkInNotAvailable,2023-02-15 08:30:00.000000 UTC,2023-02-15 13:30:00.000000 UTC,FALSE
147,2672,2023-02-15 11:47:11.186257 UTC,completed,checkedIn,2023-02-15 12:00:00.000000 UTC,2023-02-15 17:30:00.000000 UTC,FALSE
184,2673,2023-02-15 15:40:32.907655 UTC,completed,checkedIn,2023-02-23 05:00:00.000000 UTC,2023-02-23 17:30:00.000000 UTC,FALSE
132,2674,2023-02-16 16:51:07.189608 UTC,cancelled,notCheckedIn,2023-02-17 07:00:00.000000 UTC,2023-02-17 18:00:00.000000 UTC,FALSE
107,2675,2023-02-20 08:00:27.040229 UTC,completed,checkedIn,2023-02-21 05:00:00.000000 UTC,2023-02-21 17:30:00.000000 UTC,FALSE
53,2676,2023-02-23 07:55:23.220087 UTC,completed,checkInNotAvailable,2023-02-23 06:00:00.000000 UTC,2023-02-23 17:00:00.000000 UTC,FALSE
853,2677,2023-02-28 13:59:41.671596 UTC,cancelled,notCheckedIn,2023-03-07 05:00:00.000000 UTC,2023-03-07 11:00:00.000000 UTC,FALSE
214,2678,2023-03-01 07:35:29.470876 UTC,completed,checkedIn,2023-03-01 07:45:00.000000 UTC,2023-03-01 18:00:00.000000 UTC,FALSE
296,2679,2023-03-02 15:37:17.715397 UTC,completed,checkInNotAvailable,2023-03-03 06:00:00.000000 UTC,2023-03-03 18:00:00.000000 UTC,FALSE
857,2680,2023-03-09 08:52:21.697266 UTC,completed,checkedIn,2023-03-09 07:00:00.000000 UTC,2023-03-09 18:00:00.000000 UTC,FALSE
299,2681,2023-03-17 07:11:05.411920 UTC,completed,checkInNotAvailable,2023-03-21 06:00:00.000000 UTC,2023-03-21 18:00:00.000000 UTC,FALSE
169,2682,2023-03-17 13:23:26.163759 UTC,completed,checkInNotAvailable,2023-03-17 13:30:00.000000 UTC,2023-03-17 18:00:00.000000 UTC,FALSE
169,2683,2023-03-27 13:31:21.948982 UTC,completed,checkInNotAvailable,2023-03-28 05:00:00.000000 UTC,2023-03-28 17:00:00.000000 UTC,FALSE
174,2684,2023-04-05 10:49:28.994183 UTC,completed,checkedIn,2023-04-06 08:00:00.000000 UTC,2023-04-06 17:00:00.000000 UTC,FALSE
219,2685,2023-04-11 09:09:14.752474 UTC,cancelled,notCheckedIn,2023-04-18 07:30:00.000000 UTC,2023-04-18 17:00:00.000000 UTC,FALSE
296,2686,2023-04-11 09:54:46.827401 UTC,completed,checkInNotAvailable,2023-04-18 06:00:00.000000 UTC,2023-04-18 06:34:49.901000 UTC,FALSE
1147,2687,2023-04-17 18:58:54.157855 UTC,completed,checkInNotAvailable,2023-04-18 05:00:00.000000 UTC,2023-04-18 17:00:00.000000 UTC,FALSE
296,2688,2023-04-18 06:34:42.610782 UTC,cancelled,notCheckedIn,2023-04-21 05:00:00.000000 UTC,2023-04-21 17:00:00.000000 UTC,FALSE
1165,2689,2023-04-20 08:14:46.374159 UTC,cancelled,notCheckedIn,2023-04-27 07:00:00.000000 UTC,2023-04-27 16:30:00.000000 UTC,FALSE
192,2690,2023-04-24 06:07:00.587158 UTC,completed,checkInNotAvailable,2023-04-24 06:15:00.000000 UTC,2023-04-24 16:00:00.000000 UTC,FALSE
294,2691,2023-04-25 05:21:21.694596 UTC,running,checkInNotAvailable,2023-05-09 05:00:00.000000 UTC,2023-05-09 17:00:00.000000 UTC,FALSE
228,2692,2023-04-25 13:37:07.901117 UTC,completed,checkedIn,2023-04-27 10:00:00.000000 UTC,2023-04-27 17:00:00.000000 UTC,FALSE
314,2693,2023-04-26 07:48:33.752515 UTC,cancelled,notCheckedIn,2023-04-27 06:00:00.000000 UTC,2023-04-27 17:00:00.000000 UTC,FALSE
296,2694,2023-04-27 11:02:59.596255 UTC,completed,checkInNotAvailable,2023-05-02 06:00:00.000000 UTC,2023-05-02 14:00:00.000000 UTC,FALSE
53,2695,2023-04-27 12:01:34.796229 UTC,completed,checkInNotAvailable,2023-04-27 05:00:00.000000 UTC,2023-04-27 16:00:00.000000 UTC,FALSE
221,2696,2023-04-28 09:20:04.904808 UTC,completed,checkedIn,2023-05-02 06:00:00.000000 UTC,2023-05-02 17:00:00.000000 UTC,FALSE
856,2697,2023-05-01 14:07:11.770395 UTC,completed,checkInNotAvailable,2023-05-02 05:00:00.000000 UTC,2023-05-02 16:00:00.000000 UTC,FALSE
31,2698,2023-05-03 08:03:02.493965 UTC,completed,checkedIn,2023-05-03 07:00:00.000000 UTC,2023-05-03 16:30:00.000000 UTC,FALSE
186,2699,2022-11-01 06:55:49.047142 UTC,completed,checkedIn,2022-11-03 07:00:00.000000 UTC,2022-11-03 17:30:00.000000 UTC,FALSE
60,2700,2022-11-01 08:53:54.415205 UTC,completed,checkedIn,2022-11-01 09:00:00.000000 UTC,2022-11-01 17:30:00.000000 UTC,FALSE
285,2701,2022-11-07 16:04:07.462143 UTC,completed,checkInNotAvailable,2022-11-10 07:00:00.000000 UTC,2022-11-10 17:00:00.000000 UTC,FALSE
74,2702,2022-11-11 06:58:10.301561 UTC,completed,checkedIn,2022-11-11 07:00:00.000000 UTC,2022-11-11 18:00:00.000000 UTC,FALSE
153,2703,2022-11-14 07:31:47.939662 UTC,cancelled,notCheckedIn,2022-11-14 08:00:00.000000 UTC,2022-11-14 17:30:00.000000 UTC,FALSE
195,2704,2022-11-14 09:55:19.106856 UTC,cancelled,notCheckedIn,2022-11-18 05:00:00.000000 UTC,2022-11-18 17:30:00.000000 UTC,FALSE
165,2705,2022-11-14 10:23:56.547599 UTC,completed,checkedIn,2022-11-16 07:00:00.000000 UTC,2022-11-16 18:00:00.000000 UTC,FALSE
195,2706,2022-11-15 14:17:42.005871 UTC,completed,checkedIn,2022-11-17 05:00:00.000000 UTC,2022-11-17 17:30:00.000000 UTC,FALSE
285,2707,2022-11-20 20:04:35.946394 UTC,completed,checkInNotAvailable,2022-11-24 07:00:00.000000 UTC,2022-11-24 17:00:00.000000 UTC,FALSE
190,2708,2022-11-21 08:51:58.355572 UTC,cancelled,notCheckedIn,2022-11-21 09:00:00.000000 UTC,2022-11-21 17:00:00.000000 UTC,FALSE
30,2709,2022-11-24 12:42:16.453987 UTC,completed,checkedIn,2022-12-07 05:00:00.000000 UTC,2022-12-07 17:30:00.000000 UTC,FALSE
52,2710,2022-11-29 07:01:49.553264 UTC,completed,checkInNotAvailable,2022-11-29 07:30:00.000000 UTC,2022-11-29 17:00:00.000000 UTC,FALSE
183,2711,2022-11-29 07:21:15.580268 UTC,completed,checkedIn,2022-11-29 07:30:00.000000 UTC,2022-11-29 17:30:00.000000 UTC,FALSE
320,2712,2022-11-29 13:01:13.342300 UTC,cancelled,notCheckedIn,2022-11-29 06:00:00.000000 UTC,2022-11-29 18:00:00.000000 UTC,FALSE
47,2713,2022-12-01 09:28:47.463493 UTC,completed,checkedIn,2022-12-01 09:30:00.000000 UTC,2022-12-01 17:30:00.000000 UTC,FALSE
9,2714,2022-12-05 07:05:37.892018 UTC,completed,checkInNotAvailable,2022-12-05 06:00:00.000000 UTC,2022-12-05 17:00:00.000000 UTC,FALSE
