rn,created_at,company_id,status,demo_user
827,2023-01-25 10:37:17.100557 UTC,5,inactive,FALSE
855,2023-03-01 13:49:57.794068 UTC,2,active,FALSE
917,2023-03-09 10:55:37.374004 UTC,7,inactive,FALSE
931,2023-03-09 10:55:51.013880 UTC,7,inactive,FALSE
1118,2023-03-09 11:15:08.037256 UTC,7,inactive,FALSE
1153,2023-03-28 09:59:28.790983 UTC,5,inactive,FALSE
1172,2023-04-13 07:23:23.399855 UTC,5,inactive,FALSE
1178,2023-04-21 09:25:56.895319 UTC,5,inactive,FALSE
50,2022-07-09 07:14:55.459613 UTC,10,active,FALSE
80,2022-07-09 07:14:55.459613 UTC,3,active,FALSE
119,2022-07-09 07:17:56.295500 UTC,2,active,FALSE
152,2022-07-09 07:20:52.769056 UTC,2,active,FALSE
214,2022-07-09 07:23:47.967170 UTC,3,active,FALSE
316,2022-11-14 12:53:49.190520 UTC,2,active,FALSE
339,2022-12-07 13:36:45.094118 UTC,5,inactive,FALSE
391,2022-12-07 13:36:49.181621 UTC,5,active,FALSE
419,2022-12-07 13:37:00.445439 UTC,5,inactive,FALSE
458,2022-12-07 13:37:03.571602 UTC,5,inactive,FALSE
507,2022-12-07 13:37:07.214755 UTC,5,inactive,FALSE
528,2022-12-07 13:37:09.090318 UTC,5,deleted,FALSE
571,2022-12-07 13:39:23.370184 UTC,5,inactive,FALSE
580,2022-12-07 13:39:24.963529 UTC,5,inactive,FALSE
609,2022-12-07 13:39:27.125087 UTC,5,inactive,FALSE
688,2022-12-07 13:39:35.125964 UTC,5,inactive,FALSE
746,2022-12-07 13:56:08.669644 UTC,5,inactive,FALSE
753,2022-12-07 13:56:09.746154 UTC,5,inactive,FALSE
754,2022-12-07 13:56:09.914055 UTC,5,inactive,FALSE
770,2022-12-07 13:56:11.594555 UTC,5,inactive,FALSE
877,2023-03-09 10:54:53.925792 UTC,7,inactive,FALSE
895,2023-03-09 10:55:15.191881 UTC,7,inactive,FALSE
1052,2023-03-09 11:07:15.027885 UTC,7,inactive,FALSE
1061,2023-03-09 11:07:27.835697 UTC,7,inactive,FALSE
1067,2023-03-09 11:07:35.331267 UTC,7,inactive,FALSE
1170,2023-04-12 15:03:41.456974 UTC,10,active,FALSE
82,2022-07-09 07:14:55.459613 UTC,2,active,FALSE
149,2022-07-09 07:20:52.769056 UTC,2,active,FALSE
189,2022-07-09 07:23:47.967170 UTC,10,active,FALSE
202,2022-07-09 07:23:47.967170 UTC,2,active,FALSE
255,2022-08-22 13:33:48.087202 UTC,10,active,FALSE
315,2022-11-14 12:53:31.154072 UTC,2,active,FALSE
371,2022-12-07 13:36:47.416709 UTC,5,inactive,FALSE
448,2022-12-07 13:37:02.742817 UTC,5,inactive,FALSE
516,2022-12-07 13:37:08.168428 UTC,5,inactive,FALSE
715,2022-12-07 13:39:37.657850 UTC,5,inactive,FALSE
764,2022-12-07 13:56:10.875405 UTC,5,inactive,FALSE
835,2023-02-01 13:43:09.204398 UTC,2,active,FALSE
846,2023-02-16 11:03:17.980728 UTC,5,inactive,FALSE
900,2023-03-09 10:55:20.667294 UTC,7,inactive,FALSE
1032,2023-03-09 11:06:51.177286 UTC,7,inactive,FALSE
1057,2023-03-09 11:07:20.757018 UTC,7,inactive,FALSE
1058,2023-03-09 11:07:23.549481 UTC,7,inactive,FALSE
1101,2023-03-09 11:08:07.918032 UTC,7,inactive,FALSE
1110,2023-03-09 11:15:07.909883 UTC,7,inactive,FALSE
1113,2023-03-09 11:15:07.984958 UTC,7,inactive,FALSE
9,2022-07-09 07:12:00.650758 UTC,10,active,FALSE
96,2022-07-09 07:17:56.295500 UTC,10,active,FALSE
241,2022-07-09 07:24:36.730302 UTC,2,active,FALSE
356,2022-12-07 13:36:46.728658 UTC,5,inactive,FALSE
362,2022-12-07 13:36:47.101098 UTC,5,inactive,FALSE
422,2022-12-07 13:37:00.570119 UTC,5,inactive,FALSE
483,2022-12-07 13:37:05.391361 UTC,5,inactive,FALSE
510,2022-12-07 13:37:07.577343 UTC,5,inactive,FALSE
650,2022-12-07 13:39:30.703327 UTC,5,inactive,FALSE
652,2022-12-07 13:39:30.814680 UTC,5,inactive,FALSE
762,2022-12-07 13:56:10.782036 UTC,5,inactive,FALSE
779,2022-12-07 13:56:12.479109 UTC,5,inactive,FALSE
861,2023-03-06 13:35:00.457728 UTC,4,active,FALSE
1071,2023-03-09 11:07:39.409650 UTC,7,inactive,FALSE
1116,2023-03-09 11:15:07.993855 UTC,7,inactive,FALSE
1126,2023-03-09 11:15:08.146080 UTC,7,inactive,FALSE
1146,2023-03-16 15:56:40.032669 UTC,5,inactive,FALSE
49,2022-07-09 07:14:55.459613 UTC,10,active,FALSE
115,2022-07-09 07:17:56.295500 UTC,2,deleted,FALSE
184,2022-07-09 07:20:52.769056 UTC,2,active,FALSE
185,2022-07-09 07:20:52.769056 UTC,2,active,FALSE
188,2022-07-09 07:23:47.967170 UTC,10,active,FALSE
226,2022-07-09 07:23:47.967170 UTC,3,deleted,FALSE
278,2022-10-04 08:28:51.761031 UTC,2,active,FALSE
292,2022-10-24 08:38:16.952243 UTC,3,active,FALSE
299,2022-10-24 09:20:19.880482 UTC,3,active,FALSE
302,2022-10-25 07:56:21.192755 UTC,3,active,FALSE
374,2022-12-07 13:36:47.507329 UTC,5,inactive,FALSE
399,2022-12-07 13:36:49.589371 UTC,5,deleted,FALSE
446,2022-12-07 13:37:02.607716 UTC,5,inactive,FALSE
538,2022-12-07 13:37:09.900983 UTC,5,inactive,FALSE
543,2022-12-07 13:37:10.513084 UTC,5,inactive,FALSE
573,2022-12-07 13:39:23.397172 UTC,5,inactive,FALSE
591,2022-12-07 13:39:25.330398 UTC,5,inactive,FALSE
605,2022-12-07 13:39:26.875953 UTC,5,inactive,FALSE
748,2022-12-07 13:56:08.990529 UTC,5,inactive,FALSE
797,2022-12-20 10:21:31.169977 UTC,5,inactive,FALSE
841,2023-02-09 10:24:25.844412 UTC,3,active,FALSE
845,2023-02-16 09:58:24.545503 UTC,2,deleted,FALSE
928,2023-03-09 10:55:47.985301 UTC,7,inactive,FALSE
946,2023-03-09 11:04:56.713152 UTC,7,inactive,FALSE
1062,2023-03-09 11:07:29.260700 UTC,7,inactive,FALSE
1090,2023-03-09 11:07:57.585731 UTC,7,inactive,FALSE
1176,2023-04-19 14:27:11.227144 UTC,5,inactive,FALSE
28,2022-07-09 07:12:00.650758 UTC,2,active,FALSE
45,2022-07-09 07:12:00.650758 UTC,2,active,FALSE
78,2022-07-09 07:14:55.459613 UTC,3,active,FALSE
98,2022-07-09 07:17:56.295500 UTC,10,active,FALSE
134,2022-07-09 07:17:56.295500 UTC,2,active,FALSE
274,2022-09-23 06:44:58.928905 UTC,2,active,FALSE
282,2022-10-12 05:43:39.145203 UTC,10,active,FALSE
286,2022-10-17 07:42:30.144589 UTC,4,inactive,FALSE
287,2022-10-17 12:59:15.948187 UTC,2,active,FALSE
296,2022-10-24 08:41:56.056887 UTC,3,active,FALSE
307,2022-10-31 10:32:07.401944 UTC,3,active,FALSE
328,2022-12-07 13:16:31.639020 UTC,5,active,FALSE
430,2022-12-07 13:37:01.456339 UTC,5,inactive,FALSE
443,2022-12-07 13:37:02.153224 UTC,5,active,FALSE
456,2022-12-07 13:37:03.439244 UTC,5,inactive,FALSE
488,2022-12-07 13:37:05.840546 UTC,5,inactive,FALSE
515,2022-12-07 13:37:08.123640 UTC,5,inactive,FALSE
544,2022-12-07 13:37:10.585913 UTC,5,inactive,FALSE
547,2022-12-07 13:37:11.288922 UTC,5,inactive,FALSE
694,2022-12-07 13:39:35.932368 UTC,5,inactive,FALSE
728,2022-12-07 13:56:06.693655 UTC,5,inactive,FALSE
742,2022-12-07 13:56:08.562265 UTC,5,inactive,FALSE
788,2022-12-07 13:56:13.778641 UTC,5,deleted,FALSE
822,2023-01-19 12:22:37.872561 UTC,6,inactive,FALSE
837,2023-02-02 12:43:07.008444 UTC,3,active,FALSE
882,2023-03-09 10:55:02.261836 UTC,7,inactive,FALSE
901,2023-03-09 10:55:21.628887 UTC,7,inactive,FALSE
923,2023-03-09 10:55:43.109281 UTC,7,inactive,FALSE
973,2023-03-09 11:05:30.439262 UTC,7,inactive,FALSE
1026,2023-03-09 11:06:42.342714 UTC,7,inactive,FALSE
1035,2023-03-09 11:06:55.065034 UTC,7,inactive,FALSE
1155,2023-04-02 22:20:02.145532 UTC,5,inactive,FALSE
66,2022-07-09 07:14:55.459613 UTC,2,active,FALSE
69,2022-07-09 07:14:55.459613 UTC,2,active,FALSE
142,2022-07-09 07:20:52.769056 UTC,10,active,FALSE
253,2022-08-17 08:02:09.890369 UTC,2,active,FALSE
256,2022-08-31 06:44:47.812209 UTC,2,active,FALSE
260,2022-09-07 11:23:27.918155 UTC,2,active,FALSE
268,2022-09-19 20:00:21.457229 UTC,4,inactive,FALSE
325,2022-12-05 12:34:49.288384 UTC,4,active,FALSE
341,2022-12-07 13:36:45.159898 UTC,5,inactive,FALSE
388,2022-12-07 13:36:49.113656 UTC,5,inactive,FALSE
454,2022-12-07 13:37:03.295635 UTC,5,inactive,FALSE
687,2022-12-07 13:39:35.124171 UTC,5,deleted,FALSE
740,2022-12-07 13:56:08.153700 UTC,5,inactive,FALSE
773,2022-12-07 13:56:11.918648 UTC,5,inactive,FALSE
893,2023-03-09 10:55:13.359768 UTC,7,inactive,FALSE
914,2023-03-09 10:55:34.491874 UTC,7,inactive,FALSE
966,2023-03-09 11:05:20.752336 UTC,7,inactive,FALSE
1031,2023-03-09 11:06:50.082221 UTC,7,inactive,FALSE
1075,2023-03-09 11:07:43.494187 UTC,7,inactive,FALSE
1088,2023-03-09 11:07:55.582116 UTC,7,inactive,FALSE
108,2022-07-09 07:17:56.295500 UTC,2,active,FALSE
351,2022-12-07 13:36:45.362208 UTC,5,inactive,FALSE
406,2022-12-07 13:36:50.974747 UTC,5,inactive,FALSE
468,2022-12-07 13:37:04.343227 UTC,5,inactive,FALSE
520,2022-12-07 13:37:08.426906 UTC,5,inactive,FALSE
564,2022-12-07 13:39:23.240445 UTC,5,inactive,FALSE
596,2022-12-07 13:39:25.445183 UTC,5,inactive,FALSE
624,2022-12-07 13:39:28.617845 UTC,5,inactive,FALSE
669,2022-12-07 13:39:33.704203 UTC,5,inactive,FALSE
670,2022-12-07 13:39:33.758274 UTC,5,inactive,FALSE
685,2022-12-07 13:39:35.089001 UTC,5,inactive,FALSE
720,2022-12-07 13:39:38.463333 UTC,5,deleted,FALSE
906,2023-03-09 10:55:26.638750 UTC,7,inactive,FALSE
908,2023-03-09 10:55:28.665810 UTC,7,inactive,FALSE
965,2023-03-09 11:05:19.624285 UTC,7,inactive,FALSE
1050,2023-03-09 11:07:12.073152 UTC,7,inactive,FALSE
1074,2023-03-09 11:07:42.503939 UTC,7,inactive,FALSE
1114,2023-03-09 11:15:07.992087 UTC,7,inactive,FALSE
1132,2023-03-09 11:15:08.221395 UTC,7,inactive,FALSE
1141,2023-03-15 07:31:51.978780 UTC,3,active,FALSE
47,2022-07-09 07:12:00.650758 UTC,2,active,FALSE
58,2022-07-09 07:14:55.459613 UTC,2,active,FALSE
155,2022-07-09 07:20:52.769056 UTC,2,active,FALSE
162,2022-07-09 07:20:52.769056 UTC,2,active,FALSE
186,2022-07-09 07:20:52.769056 UTC,2,active,FALSE
210,2022-07-09 07:23:47.967170 UTC,2,deleted,FALSE
215,2022-07-09 07:23:47.967170 UTC,3,active,FALSE
225,2022-07-09 07:23:47.967170 UTC,3,active,FALSE
229,2022-07-09 07:23:47.967170 UTC,3,active,FALSE
261,2022-09-09 13:12:04.144624 UTC,2,active,FALSE
276,2022-10-03 08:45:30.192962 UTC,2,active,FALSE
340,2022-12-07 13:36:45.156397 UTC,5,inactive,FALSE
410,2022-12-07 13:36:56.883263 UTC,5,inactive,FALSE
489,2022-12-07 13:37:05.844587 UTC,5,inactive,FALSE
556,2022-12-07 13:39:23.027634 UTC,5,inactive,FALSE
620,2022-12-07 13:39:28.230826 UTC,5,inactive,FALSE
643,2022-12-07 13:39:30.278089 UTC,5,inactive,FALSE
697,2022-12-07 13:39:36.326050 UTC,5,active,FALSE
705,2022-12-07 13:39:36.743997 UTC,5,inactive,FALSE
716,2022-12-07 13:39:37.692400 UTC,5,deleted,FALSE
755,2022-12-07 13:56:09.925869 UTC,5,inactive,FALSE
775,2022-12-07 13:56:12.005250 UTC,5,inactive,FALSE
823,2023-01-22 17:14:09.712534 UTC,2,active,FALSE
990,2023-03-09 11:05:52.001899 UTC,7,inactive,FALSE
1046,2023-03-09 11:07:07.688682 UTC,7,inactive,FALSE
1066,2023-03-09 11:07:34.235893 UTC,7,inactive,FALSE
118,2022-07-09 07:17:56.295500 UTC,2,active,FALSE
141,2022-07-09 07:20:52.769056 UTC,10,active,FALSE
160,2022-07-09 07:20:52.769056 UTC,2,active,FALSE
176,2022-07-09 07:20:52.769056 UTC,3,active,FALSE
298,2022-10-24 08:56:20.623478 UTC,3,active,FALSE
321,2022-11-23 09:34:28.929996 UTC,2,active,FALSE
337,2022-12-07 13:36:45.077682 UTC,5,inactive,FALSE
420,2022-12-07 13:37:00.484662 UTC,5,deleted,FALSE
494,2022-12-07 13:37:06.396816 UTC,5,inactive,FALSE
500,2022-12-07 13:37:07.036430 UTC,5,inactive,FALSE
525,2022-12-07 13:37:08.986029 UTC,5,inactive,FALSE
526,2022-12-07 13:37:09.002799 UTC,5,inactive,FALSE
540,2022-12-07 13:37:10.049699 UTC,5,inactive,FALSE
594,2022-12-07 13:39:25.376608 UTC,5,inactive,FALSE
613,2022-12-07 13:39:27.235597 UTC,5,inactive,FALSE
621,2022-12-07 13:39:28.437561 UTC,5,inactive,FALSE
640,2022-12-07 13:39:29.275783 UTC,5,inactive,FALSE
729,2022-12-07 13:56:06.753814 UTC,5,inactive,FALSE
739,2022-12-07 13:56:07.952685 UTC,5,inactive,FALSE
759,2022-12-07 13:56:10.339965 UTC,5,inactive,FALSE
809,2023-01-06 15:55:39.187845 UTC,10,active,FALSE
850,2023-02-28 10:07:57.605284 UTC,5,inactive,FALSE
872,2023-03-09 10:54:48.834067 UTC,7,inactive,FALSE
889,2023-03-09 10:55:09.433911 UTC,7,inactive,FALSE
947,2023-03-09 11:04:57.644631 UTC,7,inactive,FALSE
992,2023-03-09 11:05:54.147266 UTC,7,inactive,FALSE
1010,2023-03-09 11:06:21.286569 UTC,7,inactive,FALSE
1027,2023-03-09 11:06:43.590645 UTC,7,inactive,FALSE
1039,2023-03-09 11:07:00.020331 UTC,7,inactive,FALSE
1173,2023-04-13 13:23:40.568105 UTC,5,inactive,FALSE
38,2022-07-09 07:12:00.650758 UTC,3,active,FALSE
61,2022-07-09 07:14:55.459613 UTC,2,active,FALSE
194,2022-07-09 07:23:47.967170 UTC,10,active,FALSE
230,2022-07-09 07:23:47.967170 UTC,3,active,FALSE
407,2022-12-07 13:36:52.343146 UTC,5,inactive,FALSE
532,2022-12-07 13:37:09.433852 UTC,5,deleted,FALSE
557,2022-12-07 13:39:23.096495 UTC,5,inactive,FALSE
585,2022-12-07 13:39:25.132286 UTC,5,inactive,FALSE
588,2022-12-07 13:39:25.279362 UTC,5,inactive,FALSE
677,2022-12-07 13:39:34.629873 UTC,5,inactive,FALSE
744,2022-12-07 13:56:08.617738 UTC,5,inactive,FALSE
811,2023-01-09 15:10:08.420061 UTC,5,inactive,FALSE
849,2023-02-28 10:07:54.938370 UTC,5,inactive,FALSE
927,2023-03-09 10:55:47.064656 UTC,7,inactive,FALSE
941,2023-03-09 11:04:50.760040 UTC,7,inactive,FALSE
943,2023-03-09 11:04:52.856439 UTC,7,inactive,FALSE
997,2023-03-09 11:06:04.441986 UTC,7,inactive,FALSE
1007,2023-03-09 11:06:16.253952 UTC,7,inactive,FALSE
1012,2023-03-09 11:06:24.061750 UTC,7,inactive,FALSE
1018,2023-03-09 11:06:31.820001 UTC,7,inactive,FALSE
1079,2023-03-09 11:07:47.535616 UTC,7,inactive,FALSE
1111,2023-03-09 11:15:07.917913 UTC,7,inactive,FALSE
1145,2023-03-16 12:51:19.954735 UTC,5,inactive,FALSE
1168,2023-04-11 10:59:22.109330 UTC,3,active,FALSE
1181,2023-05-02 07:48:35.286150 UTC,4,active,FALSE
68,2022-07-09 07:14:55.459613 UTC,2,active,FALSE
132,2022-07-09 07:17:56.295500 UTC,3,active,FALSE
175,2022-07-09 07:20:52.769056 UTC,3,active,FALSE
207,2022-07-09 07:23:47.967170 UTC,2,active,FALSE
244,2022-07-09 07:24:36.730302 UTC,3,active,FALSE
290,2022-10-24 08:14:07.859236 UTC,3,active,FALSE
368,2022-12-07 13:36:47.318411 UTC,5,inactive,FALSE
377,2022-12-07 13:36:47.644765 UTC,5,inactive,FALSE
415,2022-12-07 13:36:59.821735 UTC,5,inactive,FALSE
577,2022-12-07 13:39:23.487315 UTC,5,inactive,FALSE
600,2022-12-07 13:39:26.721978 UTC,5,inactive,FALSE
710,2022-12-07 13:39:36.844084 UTC,5,deleted,FALSE
789,2022-12-07 13:56:13.968408 UTC,5,inactive,FALSE
793,2022-12-08 08:52:50.839336 UTC,4,inactive,FALSE
833,2023-01-31 07:59:49.760164 UTC,5,inactive,FALSE
866,2023-03-07 16:10:12.784950 UTC,3,active,FALSE
938,2023-03-09 11:04:46.524564 UTC,7,inactive,FALSE
952,2023-03-09 11:05:03.451040 UTC,7,inactive,FALSE
958,2023-03-09 11:05:09.378513 UTC,7,inactive,FALSE
959,2023-03-09 11:05:11.329143 UTC,7,inactive,FALSE
976,2023-03-09 11:05:33.910590 UTC,7,inactive,FALSE
1017,2023-03-09 11:06:30.562539 UTC,7,inactive,FALSE
1059,2023-03-09 11:07:25.833971 UTC,7,inactive,FALSE
1065,2023-03-09 11:07:32.871175 UTC,7,inactive,FALSE
1091,2023-03-09 11:07:58.537288 UTC,7,inactive,FALSE
1134,2023-03-09 11:15:08.227124 UTC,7,inactive,FALSE
213,2022-07-09 07:23:47.967170 UTC,3,active,FALSE
288,2022-10-17 14:57:21.175947 UTC,2,active,FALSE
303,2022-10-25 08:56:32.646735 UTC,2,active,FALSE
308,2022-11-01 09:54:34.028405 UTC,3,active,FALSE
327,2022-12-07 10:20:03.400534 UTC,3,active,FALSE
438,2022-12-07 13:37:01.858987 UTC,5,inactive,FALSE
477,2022-12-07 13:37:04.921354 UTC,5,inactive,FALSE
586,2022-12-07 13:39:25.136419 UTC,5,inactive,FALSE
597,2022-12-07 13:39:25.454483 UTC,5,inactive,FALSE
693,2022-12-07 13:39:35.623145 UTC,5,inactive,FALSE
701,2022-12-07 13:39:36.463785 UTC,5,inactive,FALSE
795,2022-12-15 13:19:12.081405 UTC,5,inactive,FALSE
816,2023-01-12 15:18:09.353430 UTC,4,active,FALSE
842,2023-02-09 17:14:37.559398 UTC,2,active,FALSE
924,2023-03-09 10:55:44.048421 UTC,7,inactive,FALSE
939,2023-03-09 11:04:48.129013 UTC,7,inactive,FALSE
981,2023-03-09 11:05:39.658626 UTC,7,inactive,FALSE
1121,2023-03-09 11:15:08.091719 UTC,7,inactive,FALSE
137,2022-07-09 07:20:52.769056 UTC,10,active,FALSE
145,2022-07-09 07:20:52.769056 UTC,2,active,FALSE
168,2022-07-09 07:20:52.769056 UTC,3,deleted,FALSE
200,2022-07-09 07:23:47.967170 UTC,2,active,FALSE
228,2022-07-09 07:23:47.967170 UTC,3,active,FALSE
252,2022-08-12 11:30:29.548898 UTC,10,active,FALSE
265,2022-09-19 09:01:48.774658 UTC,4,active,FALSE
317,2022-11-17 10:38:32.337972 UTC,4,active,FALSE
380,2022-12-07 13:36:48.636519 UTC,5,inactive,FALSE
462,2022-12-07 13:37:03.841709 UTC,5,inactive,FALSE
499,2022-12-07 13:37:06.750075 UTC,5,inactive,FALSE
561,2022-12-07 13:39:23.221545 UTC,5,inactive,FALSE
565,2022-12-07 13:39:23.323073 UTC,5,inactive,FALSE
569,2022-12-07 13:39:23.359748 UTC,5,inactive,FALSE
612,2022-12-07 13:39:27.203201 UTC,5,inactive,FALSE
673,2022-12-07 13:39:34.253374 UTC,5,inactive,FALSE
679,2022-12-07 13:39:34.659853 UTC,5,inactive,FALSE
725,2022-12-07 13:39:43.800722 UTC,5,inactive,FALSE
785,2022-12-07 13:56:13.300512 UTC,5,inactive,FALSE
821,2023-01-18 10:35:31.659827 UTC,5,deleted,FALSE
832,2023-01-27 14:35:10.443505 UTC,2,active,FALSE
886,2023-03-09 10:55:06.497042 UTC,7,inactive,FALSE
911,2023-03-09 10:55:31.603048 UTC,7,inactive,FALSE
945,2023-03-09 11:04:55.631725 UTC,7,inactive,FALSE
1006,2023-03-09 11:06:14.796904 UTC,7,inactive,FALSE
1008,2023-03-09 11:06:17.581558 UTC,7,inactive,FALSE
17,2022-07-09 07:12:00.650758 UTC,2,active,FALSE
41,2022-07-09 07:12:00.650758 UTC,3,active,FALSE
138,2022-07-09 07:20:52.769056 UTC,10,active,FALSE
140,2022-07-09 07:20:52.769056 UTC,10,active,FALSE
165,2022-07-09 07:20:52.769056 UTC,3,active,FALSE
218,2022-07-09 07:23:47.967170 UTC,3,active,FALSE
334,2022-12-07 13:36:44.886801 UTC,5,inactive,FALSE
401,2022-12-07 13:36:49.658567 UTC,5,inactive,FALSE
404,2022-12-07 13:36:50.413155 UTC,5,inactive,FALSE
418,2022-12-07 13:37:00.306262 UTC,5,inactive,FALSE
474,2022-12-07 13:37:04.646271 UTC,5,inactive,FALSE
517,2022-12-07 13:37:08.180037 UTC,5,inactive,FALSE
590,2022-12-07 13:39:25.324892 UTC,5,inactive,FALSE
675,2022-12-07 13:39:34.516760 UTC,5,inactive,FALSE
704,2022-12-07 13:39:36.709722 UTC,5,inactive,FALSE
847,2023-02-21 09:44:50.208757 UTC,5,deleted,FALSE
876,2023-03-09 10:54:52.867802 UTC,7,inactive,FALSE
987,2023-03-09 11:05:48.324589 UTC,7,inactive,FALSE
993,2023-03-09 11:05:56.080169 UTC,7,inactive,FALSE
1000,2023-03-09 11:06:08.382688 UTC,7,inactive,FALSE
1047,2023-03-09 11:07:08.689954 UTC,7,inactive,FALSE
1084,2023-03-09 11:07:51.988883 UTC,7,inactive,FALSE
1092,2023-03-09 11:07:59.477294 UTC,7,inactive,FALSE
1108,2023-03-09 11:15:07.905520 UTC,7,inactive,FALSE
16,2022-07-09 07:12:00.650758 UTC,2,active,FALSE
136,2022-07-09 07:17:56.295500 UTC,2,active,FALSE
139,2022-07-09 07:20:52.769056 UTC,10,active,FALSE
161,2022-07-09 07:20:52.769056 UTC,2,deleted,FALSE
177,2022-07-09 07:20:52.769056 UTC,3,active,FALSE
192,2022-07-09 07:23:47.967170 UTC,10,active,FALSE
193,2022-07-09 07:23:47.967170 UTC,10,deleted,FALSE
198,2022-07-09 07:23:47.967170 UTC,2,inactive,FALSE
250,2022-08-02 13:32:22.598051 UTC,10,active,FALSE
269,2022-09-20 08:34:26.495914 UTC,4,inactive,FALSE
285,2022-10-17 07:23:34.486255 UTC,4,inactive,FALSE
314,2022-11-13 14:33:41.111099 UTC,3,active,FALSE
350,2022-12-07 13:36:45.345434 UTC,5,inactive,FALSE
353,2022-12-07 13:36:45.485782 UTC,5,inactive,FALSE
373,2022-12-07 13:36:47.482552 UTC,5,inactive,FALSE
402,2022-12-07 13:36:49.718864 UTC,5,inactive,FALSE
432,2022-12-07 13:37:01.594178 UTC,5,inactive,FALSE
552,2022-12-07 13:37:18.189227 UTC,5,inactive,FALSE
593,2022-12-07 13:39:25.352504 UTC,5,deleted,FALSE
641,2022-12-07 13:39:29.915558 UTC,5,inactive,FALSE
661,2022-12-07 13:39:32.252490 UTC,5,inactive,FALSE
665,2022-12-07 13:39:33.128729 UTC,5,inactive,FALSE
696,2022-12-07 13:39:36.083723 UTC,5,inactive,FALSE
735,2022-12-07 13:56:07.380650 UTC,5,inactive,FALSE
780,2022-12-07 13:56:12.506873 UTC,5,inactive,FALSE
830,2023-01-27 11:58:48.279601 UTC,5,inactive,FALSE
864,2023-03-06 15:50:14.507503 UTC,3,active,FALSE
897,2023-03-09 10:55:17.086401 UTC,7,inactive,FALSE
898,2023-03-09 10:55:18.094680 UTC,7,inactive,FALSE
937,2023-03-09 11:04:45.535870 UTC,7,inactive,FALSE
964,2023-03-09 11:05:18.704666 UTC,7,inactive,FALSE
1107,2023-03-09 11:15:07.860432 UTC,7,inactive,FALSE
1128,2023-03-09 11:15:08.149802 UTC,7,inactive,FALSE
1142,2023-03-15 07:39:31.413856 UTC,3,active,FALSE
21,2022-07-09 07:12:00.650758 UTC,2,active,FALSE
64,2022-07-09 07:14:55.459613 UTC,2,active,FALSE
89,2022-07-09 07:14:55.459613 UTC,2,active,FALSE
107,2022-07-09 07:17:56.295500 UTC,2,active,FALSE
167,2022-07-09 07:20:52.769056 UTC,3,active,FALSE
248,2022-07-14 07:41:03.894435 UTC,3,active,FALSE
363,2022-12-07 13:36:47.127078 UTC,5,active,FALSE
375,2022-12-07 13:36:47.534562 UTC,5,inactive,FALSE
409,2022-12-07 13:36:55.106622 UTC,5,inactive,FALSE
478,2022-12-07 13:37:05.098719 UTC,5,inactive,FALSE
523,2022-12-07 13:37:08.792384 UTC,5,inactive,FALSE
598,2022-12-07 13:39:25.457111 UTC,5,active,FALSE
808,2023-01-05 15:48:40.396125 UTC,6,inactive,FALSE
854,2023-03-01 06:32:09.116511 UTC,5,inactive,FALSE
862,2023-03-06 15:12:56.011873 UTC,5,inactive,FALSE
863,2023-03-06 15:12:58.548854 UTC,5,inactive,FALSE
932,2023-03-09 10:55:52.096518 UTC,7,inactive,FALSE
934,2023-03-09 10:55:53.925540 UTC,7,inactive,FALSE
955,2023-03-09 11:05:06.580916 UTC,7,inactive,FALSE
1048,2023-03-09 11:07:09.962162 UTC,7,inactive,FALSE
1093,2023-03-09 11:08:00.362456 UTC,7,inactive,FALSE
1164,2023-04-05 08:41:12.283735 UTC,5,inactive,FALSE
8,2022-07-09 07:12:00.650758 UTC,10,active,FALSE
35,2022-07-09 07:12:00.650758 UTC,3,active,FALSE
88,2022-07-09 07:14:55.459613 UTC,2,active,FALSE
219,2022-07-09 07:23:47.967170 UTC,3,active,FALSE
235,2022-07-09 07:23:47.967170 UTC,2,active,FALSE
281,2022-10-06 13:49:38.952597 UTC,10,active,FALSE
384,2022-12-07 13:36:48.980859 UTC,5,inactive,FALSE
400,2022-12-07 13:36:49.657217 UTC,5,inactive,FALSE
444,2022-12-07 13:37:02.505394 UTC,5,inactive,FALSE
476,2022-12-07 13:37:04.843107 UTC,5,inactive,FALSE
812,2023-01-09 15:10:10.406235 UTC,5,active,FALSE
836,2023-02-02 09:20:47.068691 UTC,5,active,FALSE
859,2023-03-03 11:28:03.178384 UTC,5,inactive,FALSE
873,2023-03-09 10:54:49.751652 UTC,7,inactive,FALSE
920,2023-03-09 10:55:40.221479 UTC,7,inactive,FALSE
986,2023-03-09 11:05:46.821835 UTC,7,inactive,FALSE
1028,2023-03-09 11:06:44.831350 UTC,7,inactive,FALSE
1094,2023-03-09 11:08:01.292806 UTC,7,inactive,FALSE
1182,2023-05-02 11:53:23.430553 UTC,2,active,FALSE
67,2022-07-09 07:14:55.459613 UTC,2,active,FALSE
100,2022-07-09 07:17:56.295500 UTC,10,active,FALSE
157,2022-07-09 07:20:52.769056 UTC,2,active,FALSE
170,2022-07-09 07:20:52.769056 UTC,3,active,FALSE
204,2022-07-09 07:23:47.967170 UTC,2,active,FALSE
223,2022-07-09 07:23:47.967170 UTC,3,active,FALSE
323,2022-12-01 16:35:16.366058 UTC,2,active,FALSE
347,2022-12-07 13:36:45.301995 UTC,5,inactive,FALSE
357,2022-12-07 13:36:46.814051 UTC,5,inactive,FALSE
